early_density_mean,early_density_slope,early_density_max,early_panic_mean,early_panic_slope,zone_area_m2,is_chokepoint,is_vip_corridor,label_danger_later
3.9254170755642788,2.9804355075218236e-17,3.9254170755642788,0.0,0.0,71.33,0,0,0
2.748511223087495,-1.426983373163951e-18,2.7485112230874944,0.2857142857142857,0.08791208791208795,130.98,0,1,1
3.1255700949165193,-2.074316565396376e-16,3.1255700949165197,0.02660497397339503,0.008186145837967703,9483.07,0,0,0
11.245527347077868,2.850976805671964e-16,11.245527347077868,0.0,0.0,117.38,0,0,1
11.083228774571309,-3.571673624189693e-17,11.083228774571309,0.0,0.0,95.64,0,0,1
11.245527347077868,2.850976805671964e-16,11.245527347077868,0.0,0.0,117.38,0,0,1
11.07514056909184,3.845971862131424e-16,11.07514056909184,0.0,0.0,117.38,0,0,1
1.1759488561904239,2.86536315765357e-17,1.1759488561904239,0.0,0.0,2006.89,0,0,0
1.202886928628709,2.241815410003977e-17,1.202886928628709,0.0,0.0,249.4,0,1,0
1.1659831879176237,2.204956410040262e-17,1.1659831879176237,0.0,0.0,2006.89,0,0,0
5.078485687903971,1.1978843323422408e-16,5.078485687903971,0.0,0.0,43.32,0,0,1
5.099150141643059,1.9510340978142336e-16,5.09915014164306,0.09090909090909091,0.04545454545454545,35.3,0,0,1
4.616805170821792,-5.558306512443423e-17,4.616805170821792,0.0,0.0,43.32,0,0,1
4.616805170821792,-5.558306512443423e-17,4.616805170821792,0.0,0.0,43.32,0,0,1
0.10197838058331633,1.0121836376882724e-18,0.10197838058331633,0.0,0.0,147.09,0,1,0
0.049631714297793963,8.419382326212721e-19,0.049631714297793963,0.0,0.0,5440.07,0,0,0
0.02895529302756544,-2.3892532867128095e-19,0.02895529302756544,0.0,0.0,518.04,0,0,0
1.7679202828672453,0.17128483859438534,2.314368370298939,0.08333333333333333,0.031468531468531465,51.85,1,0,1
26.13776137761377,-0.32771656387892567,28.782287822878228,0.0,0.0,27.1,0,0,1
2.4096385542168677,5.241375959391317e-17,2.4096385542168677,0.5,0.02352941176470588,24.9,0,1,0
2.7402123387213084,9.068913411090269e-17,2.7402123387213084,0.020495951417004048,0.000494165277447011,1802.78,0,0,0
0.1044640991712515,1.0570513831876233e-18,0.10446409917125148,0.0,0.0,143.59,0,1,0
0.027412781666331612,1.814261883530296e-19,0.02741278166633162,0.0,0.0,10396.61,0,0,0
0.8100601758987811,0.016337348085353573,0.9257830581700355,0.5,0.047058823529411764,64.81,0,1,0
0.7425856163669207,1.1580496399660505e-17,0.7425856163669207,0.0,0.0,2397.03,0,0,0
0.7009550512573381,1.0167545433538128e-17,0.7009550512573381,0.0,0.0,228.26,0,0,0
0.6891423804428647,1.6849975416213482e-17,0.6891423804428647,0.25,0.07058823529411765,551.41,0,0,1
0.5837711617046119,1.9616449503948658e-17,0.5837711617046119,0.0,0.0,68.52,0,1,0
0.6891423804428647,1.6849975416213482e-17,0.6891423804428647,0.10526315789473684,0.029721362229102165,551.41,0,0,1
0.6846188954815153,2.240824996737007e-17,0.6846188954815153,0.0,0.0,109.55,0,0,0
0.8402419896930315,4.341340481134625e-17,0.8402419896930315,0.0,0.0,89.26,0,0,0
0.6846188954815153,2.240824996737007e-17,0.6846188954815153,0.0,0.0,109.55,0,0,0
0.6846188954815153,2.240824996737007e-17,0.6846188954815153,0.0,0.0,109.55,0,0,0
0.3352891869237217,3.298345864718372e-18,0.3352891869237217,0.0,0.0,59.65,0,1,0
0.18061743375045153,3.1656282781219437e-18,0.18061743375045153,0.0,0.0,4318.52,0,0,0
14.129736673089269,0.61980408801218,19.267822736030826,0.0,0.0,5.19,1,1,1
1.3895700506784368,0.20234792181825037,1.96174595389897,0.0,0.0,20.39,0,0,0
13.047608900253936,-0.019558514044689387,13.318416706621916,0.0,0.0,375.42,0,0,1
47.82561148981154,-6.871430006840698e-18,47.82561148981154,0.0,0.0,274.33,0,0,1
47.99107142857142,4.643920251808315e-16,47.99107142857142,0.0,0.0,143.36,0,0,1
1.2523481527864746,3.0905397516429226e-17,1.2523481527864746,0.0,0.0,15.97,0,1,1
1.7122399211331916,-1.8203244142666184e-17,1.7122399211331913,0.0,0.0,1156.38,0,0,0
1.929518960203671,-0.023225691187636732,2.1867881548974943,0.20784313725490194,3.816670129765298e-18,109.75,0,1,0
2.1976126830830633,7.910433616820817e-17,2.1976126830830633,0.0,0.0,4058.95,0,0,0
2.173238124805961,4.3581275383151426e-17,2.173238124805961,0.0,0.0,386.52,0,0,0
974.8232667741534,-4.316011410145046,1047.7489768076398,0.0,0.0,7.33,1,0,1
880.7674737322978,-7.492005481955224,984.9246231155779,0.0,0.0,5.97,1,0,1
858.7374426392162,-11.013270494853035,1015.0068212824011,0.0,0.0,7.33,1,0,1
986.7295051469675,-2.232419694902632,1031.3778990450205,0.0,0.0,7.33,1,0,1
7.346653382726829,0.31316833454519205,8.016321519490132,0.0,0.0,553.87,0,0,1
558.057705840957,-2.533427163969044,640.3940886699507,0.0,0.0,8.12,1,0,1
595.634320293927,-1.037389237086687,629.3494704992436,0.0,0.0,6.61,1,0,1
594.6516537649544,-1.4074595355383688,640.3940886699507,0.07142857142857142,0.028571428571428577,8.12,1,0,1
579.8733286418017,-2.6849997293347556,620.6896551724138,0.0,0.0,8.12,1,0,1
3.2514114293167387,0.09889679904027095,3.5215860179992173,0.010582010582010581,0.004232804232804234,613.36,0,0,0
52.29591836734696,-9.378648887486318e-16,52.29591836734694,0.11869918699186992,0.04133275261324042,250.88,0,0,1
52.475020974754,3.1093228148615383e-16,52.47502097475402,0.0,0.0,131.11,0,0,1
0.511631079882666,-1.336096903582399e-17,0.5116310798826659,0.4,0.14545454545454542,146.59,0,0,1
0.6279303415941059,3.041102978624759e-18,0.6279303415941059,0.0,0.0,119.44,0,0,0
0.511631079882666,-1.336096903582399e-17,0.5116310798826659,0.0,0.0,146.59,0,0,0
0.511631079882666,-1.336096903582399e-17,0.5116310798826659,0.0,0.0,146.59,0,0,0
0.4865432383293643,2.1558889633943616e-17,0.4865432383293642,0.46153846153846156,0.1153846153846154,781.02,0,0,1
0.41211621677313015,-1.6659417858591196e-18,0.41211621677313004,0.0,0.0,97.06,0,1,0
0.4865432383293643,2.1558889633943616e-17,0.4865432383293642,0.1700404858299595,0.042510121457489884,781.02,0,0,1
207.4656188605108,-7.142247231166804e-15,207.4656188605108,0.0,0.0,25.45,0,0,1
204.43587270973964,1.994286897032348e-15,204.43587270973964,0.0,0.0,20.74,0,0,1
207.4656188605108,-7.142247231166804e-15,207.4656188605108,0.0,0.0,25.45,0,0,1
204.3222003929273,-6.132354162853006e-15,204.3222003929273,0.0,0.0,25.45,0,0,1
2.1570464641289915,-0.0331853302173691,2.264898787335441,0.17142857142857143,0.05274725274725277,211.93,0,1,1
2.2760705122562053,-1.441516824489312e-16,2.276070512256206,0.0,0.0,7838.07,0,0,0
2.2508038585209005,-8.756923724791e-18,2.2508038585209005,0.0,0.0,746.4,0,0,0
3.7531987489337504,1.8213412584137648e-17,3.7531987489337504,0.0,0.0,351.7,0,0,0
3.6998748571739486,9.030569000757253e-17,3.6998748571739486,0.0,0.0,183.79,0,0,0
0.11158223610801161,-1.7581923333987733e-19,0.1115822361080116,0.0,0.0,134.43,0,1,0
0.02928050103560509,1.6061375868251946e-18,0.02928050103560509,0.0,0.0,9733.44,0,0,0
0.9275434013016525,0.01712387817787666,1.0821339681852613,0.0,0.0,92.41,1,0,0
101.64778274117683,-0.069179112459297,103.54110581901016,0.0,0.0,48.29,0,0,1
10.578690214711553,1.975539809885601e-16,10.578690214711552,0.0,0.0,1338.54,0,0,1
10.821209570758684,1.6890219746600253e-16,10.821209570758686,0.0,0.0,166.34,0,1,1
10.489040297637727,3.6128195149967933e-16,10.489040297637725,0.0,0.0,1338.54,0,0,1
6.542504083516796,-0.003133133091316196,6.6756622398977346,0.0,0.0,140.81,0,0,1
5.857142857142858,-0.0470588235294116,6.857142857142857,0.0,0.0,17.5,0,1,1
0.2723925458370905,0.00950335048356583,0.30057108506161706,0.0,0.0,133.08,0,0,0
6.6756622398977346,1.76838148245788e-16,6.6756622398977346,0.0,0.0,140.81,0,0,1
0.09279450656521135,2.0352561076840747e-18,0.09279450656521133,0.0,0.0,215.53,0,1,0
0.09032573718974052,6.449772375695422e-19,0.0903257371897405,0.0,0.0,7971.15,0,0,0
0.07904409343011842,6.32593384012601e-19,0.07904409343011842,0.0,0.0,759.07,0,0,0
11.003667889296432,2.4225430710845003e-16,11.003667889296432,0.0,0.0,119.96,0,0,1
10.8450992428893,2.1946715958692496e-16,10.8450992428893,0.0,0.0,97.74,0,0,1
11.003667889296432,2.4225430710845003e-16,11.003667889296432,0.0,0.0,119.96,0,0,1
10.836945648549516,-9.5444911292589e-17,10.836945648549516,0.0,0.0,119.96,0,0,1
5.188656775484329,1.129163577903371e-16,5.188656775484329,0.0,0.0,2729.03,0,0,1
5.307542607772602,2.1664836312731293e-17,5.307542607772602,0.0,0.0,339.14,0,1,1
5.144685107895479,1.2784368176358138e-17,5.144685107895479,0.0,0.0,2729.03,0,0,1
0.445063113737299,2.7540272207387277e-18,0.4450631137372991,0.022695035460992906,0.00668693009118541,2112.06,0,0,0
0.4521151623677627,0.0010885597809817819,0.4571951080123442,0.26666666666666666,0.07857142857142856,262.47,0,1,1
0.445063113737299,2.7540272207387277e-18,0.4450631137372991,0.028368794326241134,0.008358662613981762,2112.06,0,0,0
0.06389939678969432,-1.0295527665951945e-18,0.06389939678969431,0.0,0.0,2347.44,0,0,0
0.05141916906622789,2.2025794892553555e-19,0.051419169066227885,0.0,0.0,291.72,0,1,0
0.05750945711072487,1.776991766780127e-19,0.057509457110724874,0.0,0.0,2347.44,0,0,0
26.734771504645984,1.1332476530305518e-15,26.73477150464598,0.13747228381374724,0.041019955654101985,736.12,0,0,1
26.82679560165328,5.73564449511176e-17,26.82679560165328,0.0,0.0,384.69,0,0,1
30.55426176059619,8.289025347295309e-16,30.554261760596184,0.0,0.0,214.7,0,0,1
30.65953654188949,1.8089984288705597e-15,30.659536541889484,0.0,0.0,112.2,0,0,1
0.21257576418261892,1.7721210096674123e-18,0.21257576418261892,0.17307692307692307,0.04072398190045249,917.32,0,0,1
0.21903291751846135,6.316035487546494e-18,0.21903291751846135,0.0,0.0,479.38,0,0,0
128.4671532846715,4.1650940218462864e-15,128.46715328467153,0.0,0.0,41.1,0,0,1
126.60495670349358,2.171929073621595e-15,126.60495670349357,0.0,0.0,33.49,0,0,1
128.4671532846715,4.1650940218462864e-15,128.46715328467153,0.0,0.0,41.1,0,0,1
126.5206812652068,2.44207136397804e-15,126.5206812652068,0.0,0.0,41.1,0,0,1
4.264392324093817,0.24121815166591298,4.738213693437574,0.0,0.0,42.21,1,0,1
218.49501359927473,-0.4615511415148763,224.84134179510428,0.28291666666666665,0.12007575757575759,22.06,0,0,1
0.17611835153222966,5.401427731227419e-18,0.17611835153222966,0.0,0.0,766.53,0,0,0
0.31492756665966826,9.038028435662583e-18,0.31492756665966826,0.0,0.0,95.26,0,1,0
0.17611835153222966,5.401427731227419e-18,0.17611835153222966,0.0,0.0,766.53,0,0,0
0.37011027388160256,-2.3249193859716734e-18,0.37011027388160267,0.041025641025641026,0.007692307692307691,526.87,0,0,0
0.3813605491591909,2.264555465600452e-18,0.3813605491591908,0.5333333333333333,0.09999999999999999,275.33,0,0,0
1.2926962660965544,6.377529902046882e-17,1.2926962660965544,0.0,0.0,402.26,0,0,0
1.3319379697459799,5.1651505453402383e-17,1.3319379697459803,0.0,0.0,210.22,0,0,0
0.5869937179182954,2.1833980652038294e-17,0.5869937179182955,0.0,0.0,1601.38,0,0,0
0.6029847746344404,8.355010089637484e-18,0.6029847746344406,0.0,0.0,199.01,0,1,0
0.5869937179182954,2.1833980652038294e-17,0.5869937179182955,0.0,0.0,1601.38,0,0,0
162.67839123540435,-0.08205719608343852,164.4803229061554,0.0,0.0,118.92,0,0,1
164.28341532944043,-0.05517495057244508,166.07660122304475,0.0,0.0,62.14,0,0,1
4.214393775664578,0.12468620638060875,4.53857791225416,0.0,0.0,105.76,0,0,1
0.382262996941896,8.106467143789201e-18,0.382262996941896,0.0,0.0,52.32,0,1,0
0.20590471363405977,8.246288125988502e-19,0.20590471363405982,0.0,0.0,3788.16,0,0,0
0.5292494791959913,1.9274491270973998e-17,0.5292494791959912,0.0,0.0,1776.1,0,0,0
0.5436752446538601,-6.093793246536653e-18,0.5436752446538601,0.0,0.0,220.72,0,1,0
0.5292494791959913,1.9274491270973998e-17,0.5292494791959912,0.0,0.0,1776.1,0,0,0
3.8895791691426713,1.8856809728045781e-16,3.8895791691426718,0.0,0.0,185.11,0,1,1
3.908806207347854,1.1560851713743087e-16,3.9088062073478547,0.0,0.0,6846.08,0,0,0
3.86544567668308,-8.940274991197591e-17,3.8654456766830796,0.0,0.0,651.93,0,0,0
4.310860974733565,6.924323758236056e-17,4.310860974733565,0.0,0.0,83.51,0,1,1
4.902317519334714,7.894016979751231e-17,4.902317519334714,0.0,0.0,6046.12,0,0,1
0.4384042086804032,7.759419664850475e-18,0.43840420868040336,0.26666666666666666,0.07857142857142856,45.62,0,1,1
0.23613108302429434,5.028185580191467e-18,0.23613108302429425,0.07521367521367521,0.02216117216117216,3303.25,0,0,1
24.73442207071508,0.594577453622959,26.954177897574123,0.5294117647058824,1.48762163093542e-17,22.26,0,1,1
18.274080546995968,-0.008212823831643493,18.392345210171637,0.05375516060082569,-0.00041577606652416863,1611.54,0,0,1
3.909404519834844,-1.3303095134193473e-16,3.909404519834844,0.0,0.0,2414.69,0,0,0
3.998933617701945,-3.3785356448562065e-17,3.9989336177019466,0.0,0.0,300.08,0,1,0
3.876273973056583,-1.995423381115853e-16,3.8762739730565827,0.0,0.0,2414.69,0,0,0
2.864303616183315,9.04357640030023e-18,2.864303616183315,0.1875,0.057352941176470586,83.79,0,1,1
3.25713569860286,1.1461700754850654e-16,3.25713569860286,0.015941295546558702,0.004876160990712074,6066.68,0,0,0
6.713912719134652,1.4896040491261577e-16,6.713912719134652,0.0,0.0,53.62,0,1,1
7.635141226929069,-9.27451751713654e-17,7.635141226929071,0.0,0.0,3882.05,0,0,1
4.18147606104955,-1.3387707447888827e-17,4.18147606104955,0.0,0.0,47.83,0,0,1
4.6189376443418,-2.0399760811374544e-16,4.618937644341801,0.0,0.0,38.97,0,0,1
4.18147606104955,-1.3387707447888827e-17,4.18147606104955,0.4166666666666667,0.12237762237762237,47.83,0,0,1
4.599623667154505,4.9570903231281055e-17,4.599623667154506,0.0,0.0,47.83,0,0,1
19.9252801992528,5.297765547632181e-16,19.925280199252803,0.0,0.0,8.03,1,0,1
24.427480916030536,9.997635014074918e-16,24.427480916030536,0.0,0.0,6.55,1,0,1
18.340314728857695,-0.4302049133929579,24.906600249066006,0.0,0.0,8.03,1,0,1
22.642363862787278,-0.11321181931393647,24.906600249066006,0.0,0.0,8.03,1,0,1
0.24850820226771217,0.007185779342680828,0.26347857589829726,0.0,0.0,607.26,0,0,0
13.691432197172483,-0.07362811479163803,14.038427220272439,0.6666666666666666,0.11188811188811187,168.11,0,0,1
12.60571246210308,-0.04686553274394343,14.360938247965533,0.6666666666666666,0.11188811188811187,20.89,0,1,1
0.7238622773336689,0.11576514377546666,1.258890917102033,0.6666666666666666,0.11188811188811187,158.87,0,0,1
13.800487775861042,-0.02995041957625954,13.919457498066741,0.6666666666666666,0.11188811188811187,168.11,0,0,1
0.671391271913465,-1.7660422593774475e-18,0.671391271913465,0.0,0.0,134.05,0,0,0
0.549299642955232,5.87483048905986e-19,0.549299642955232,0.0,0.0,109.23,0,0,0
0.5594927265945542,2.6792477325369524e-18,0.5594927265945542,0.0,0.0,134.05,0,0,0
0.5594927265945542,2.6792477325369524e-18,0.5594927265945542,0.0,0.0,134.05,0,0,0
3.097893432465923,0.2599630852418956,3.717472118959108,0.0,0.0,5.38,1,1,1
0.0,0.0,0.0,0.0,0.0,21.15,0,0,1
5.092782799233086,-0.0035913141911499075,5.135579293344289,0.0,0.0,389.44,0,0,1
1.9602077820248949,-1.1718719913594045e-17,1.9602077820248947,0.0,0.0,102.03,0,0,0
2.165022853019004,7.657029214576191e-17,2.165022853019004,0.0,0.0,83.14,0,0,0
2.1562285602273836,-1.721960707658994e-17,2.156228560227384,0.0,0.0,102.03,0,0,0
1.9602077820248949,-1.1718719913594045e-17,1.9602077820248947,0.3076923076923077,0.0989010989010989,102.03,0,0,1
0.14576868044820035,3.203077928375191e-18,0.14576868044820035,0.13622291021671828,0.03689370485036119,2606.87,0,0,1
0.12347203358439315,1.6091448333364163e-18,0.12347203358439314,0.0,0.0,323.96,0,1,0
0.14576868044820035,3.203077928375191e-18,0.14576868044820035,0.0,0.0,2606.87,0,0,0
4.958677685950413,0.29243483788938335,6.9930069930069925,0.36363636363636365,0.12727272727272726,14.3,0,1,1
4.761302605280813,-0.004039467352322344,4.771840346199915,0.08220583133475119,0.028714723139810244,1035.24,0,0,1
12.405237767057201,4.902968537794906e-16,12.405237767057201,0.0,0.0,29.02,0,1,1
14.10635928383099,4.367470141901601e-16,14.106359283830992,0.0,0.0,2101.18,0,0,1
0.0933184023889511,2.951600463914456e-18,0.0933184023889511,0.4117647058823529,0.08578431372549018,160.74,0,1,1
0.04541761496964589,3.389104951806282e-19,0.04541761496964589,0.11437908496732027,0.023828976034858382,5944.83,0,0,1
0.02649661726519581,2.2009587058108945e-19,0.02649661726519581,0.0,0.0,566.11,0,0,0
0.08479247042862594,8.708883141147345e-19,0.08479247042862594,0.0,0.0,235.87,0,1,0
0.08253634178299132,2.6554992735351037e-18,0.08253634178299132,0.0,0.0,8723.43,0,0,0
0.07222737176632037,1.2860600824874136e-18,0.07222737176632037,0.0,0.0,830.71,0,0,0
0.12357997455167928,-3.7318198349099915e-18,0.12357997455167931,0.07142857142857142,0.02417582417582418,1092.41,0,0,1
0.11049723756906074,-2.2932810118232065e-18,0.11049723756906077,0.21428571428571427,0.07252747252747256,135.75,0,1,1
0.13731108283519916,-2.742387829293763e-18,0.13731108283519922,0.06428571428571428,0.02175824175824176,1092.41,0,0,1
38.19997106062799,-6.591248240663684e-16,38.19997106062799,0.0,0.0,138.22,0,0,1
37.648730243296036,1.9711230554441257e-15,37.648730243296036,0.0,0.0,112.62,0,0,1
38.19997106062799,-6.591248240663684e-16,38.19997106062799,0.0,0.0,138.22,0,0,1
37.62118362031544,3.0218561970624785e-15,37.62118362031544,0.0,0.0,138.22,0,0,1
0.36961744594344853,-6.621068341014859e-18,0.36961744594344853,0.0,0.0,108.22,0,1,0
0.4497425224059226,-1.3646360825331693e-17,0.4497425224059226,0.0,0.0,4002.29,0,0,0
0.419804266260856,-2.474516778721334e-17,0.4198042662608559,0.0,0.0,381.13,0,0,0
0.12097749818533751,-1.9161179847263392e-18,0.12097749818533753,0.0,0.0,165.32,0,1,0
0.06516633707538491,2.1495761881551502e-18,0.06516633707538491,0.0,0.0,11969.37,0,0,0
64.52200856648138,-2.4426433379721516e-16,64.52200856648136,0.0,0.0,219.46,0,0,1
65.63989732306565,0.04615846200004831,70.40704070407041,0.0,0.0,27.27,0,1,1
0.9643201542912246,0.08092197098947339,1.1571841851494695,0.0,0.0,207.4,0,0,0
63.10945046933381,-0.08221069006633354,63.97521188371457,0.0,0.0,219.46,0,0,1
1.3549370518827974,9.678084740236699e-18,1.354937051882798,0.0,0.0,177.13,0,1,0
1.361642886255498,2.1765369592794406e-17,1.3616428862554975,0.052316890881913304,0.011210762331838566,6550.91,0,0,0
1.3465206867255506,2.909610076587948e-17,1.3465206867255501,0.0,0.0,623.83,0,0,0
0.11311364150516548,5.374170418434945e-18,0.11311364150516551,0.0,0.0,132.61,0,1,1
0.029683851359937008,8.613443544269816e-19,0.029683851359937008,0.0,0.0,9601.18,0,0,1
4.496115908344009,9.828763325040975e-17,4.496115908344009,0.0,0.0,2099.59,0,0,1
4.5991108385712085,-1.1159507473614684e-16,4.599110838571209,0.0,0.0,260.92,0,1,1
4.458013231154653,5.4024343738544034e-17,4.458013231154654,0.0,0.0,2099.59,0,0,1
6.41825637368515,5.1951951539533786e-17,6.418256373685148,0.2,0.0642857142857143,56.09,0,1,1
7.2989105809578225,9.106439171599483e-17,7.298910580957822,0.044534412955465584,0.014314632735685364,4060.88,0,0,1
2.3999999999999995,-1.4793274123837645e-16,2.4,0.0,0.0,25.0,0,1,0
2.729523051761482,-1.8116639825610471e-16,2.7295230517614817,0.0,0.0,1809.84,0,0,0
0.6974311286760432,3.941391712994722e-17,0.6974311286760432,0.0,0.0,86.03,0,1,0
0.5594124283842096,9.923946634187301e-18,0.5594124283842095,0.0,0.0,3181.91,0,0,1
0.5280528052805281,2.9522292929083125e-17,0.528052805280528,0.0,0.0,303.0,0,0,0
0.2182214948172395,6.5125982318990534e-18,0.2182214948172395,0.0,0.0,91.65,0,1,0
0.21240316480715565,1.2655786710399897e-17,0.21240316480715563,0.0,0.0,3389.78,0,0,0
0.18587360594795538,-4.710784758234065e-18,0.18587360594795538,0.0,0.0,322.8,0,0,0
56.35005336179294,2.157612507967681e-15,56.35005336179295,0.0,0.0,93.7,0,0,1
55.53372626064178,-4.327673246799456e-16,55.533726260641785,0.0,0.0,76.35,0,0,1
56.35005336179294,2.157612507967681e-15,56.35005336179295,0.0,0.0,93.7,0,0,1
55.49626467449308,1.832994337767557e-15,55.49626467449306,0.0,0.0,93.7,0,0,1
1.3046314416177434,2.741935071366571e-17,1.304631441617743,0.0,0.0,15.33,0,1,0
1.270154888332216,-1.1848892288216838e-17,1.270154888332216,0.20512820512820512,0.07326007326007325,566.86,0,0,1
1.1115227862171173,3.0418589356645294e-17,1.1115227862171175,0.07692307692307693,0.02747252747252747,53.98,0,0,1
